,age,balance,contact,day,month,duration,campaign,pdays,previous,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown
8911,40,0,unknown,6,may,121,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8912,27,241,unknown,26,feb,889,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
8913,32,243,unknown,6,may,144,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
8914,42,233,cellular,5,feb,446,1,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8915,43,43,cellular,18,may,199,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8916,53,290,cellular,24,jul,303,3,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8917,30,101,cellular,19,nov,85,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8918,53,1151,unknown,5,may,412,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8919,53,45,unknown,28,may,171,6,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8920,57,1410,cellular,10,jul,185,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8921,33,1234,telephone,9,nov,61,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8922,38,2767,cellular,21,nov,711,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
8923,33,5969,cellular,30,apr,110,1,83,7,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8924,42,-272,cellular,8,jul,186,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8925,32,1036,unknown,30,may,62,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
8926,42,9324,cellular,27,aug,67,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8927,41,1043,unknown,14,may,225,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
8928,35,1473,unknown,12,may,84,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
8929,48,183,unknown,3,jun,203,9,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8930,24,86,unknown,2,jun,1075,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
8931,59,0,unknown,20,may,217,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8932,45,2388,cellular,11,aug,317,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8933,39,160,cellular,5,aug,156,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8934,46,385,unknown,29,may,52,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8935,38,4,cellular,16,jul,158,1,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8936,30,119,cellular,28,jan,430,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8937,52,0,cellular,5,aug,409,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
8938,42,742,unknown,5,may,58,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8939,46,0,unknown,10,aug,6,1,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8940,33,1724,cellular,3,feb,252,6,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
8941,52,0,cellular,22,aug,351,5,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8942,49,503,cellular,6,feb,310,4,200,1,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8943,59,68,unknown,28,may,176,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
8944,58,5914,unknown,17,jun,69,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8945,26,192,unknown,15,may,477,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
8946,41,15,unknown,20,jun,13,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8947,41,2157,unknown,14,may,154,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8948,39,3494,cellular,19,nov,139,1,92,4,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
8949,27,275,cellular,14,may,196,2,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8950,47,318,cellular,21,nov,83,1,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8951,52,350,cellular,9,jul,156,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8952,37,588,cellular,14,aug,65,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
8953,38,2008,cellular,18,nov,354,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8954,42,35,cellular,17,nov,38,1,115,5,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
8955,41,2152,cellular,30,sep,134,1,121,1,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
8956,46,122,cellular,6,feb,1047,2,1,7,no,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8957,40,160,cellular,14,jul,123,3,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8958,41,1934,cellular,21,nov,162,2,-1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8959,60,0,unknown,13,may,34,4,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8960,59,613,cellular,19,aug,75,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8961,59,574,cellular,18,aug,197,6,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8962,28,0,unknown,3,jun,380,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
8963,45,341,cellular,5,may,77,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
8964,31,158,unknown,28,may,157,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8965,31,1489,cellular,3,feb,678,1,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8966,46,2911,telephone,7,jul,41,9,-1,0,no,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
8967,51,1178,cellular,6,aug,530,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8968,37,96,cellular,5,feb,102,1,182,3,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8969,40,4157,unknown,15,may,735,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8970,31,-575,unknown,2,jun,153,9,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
8971,38,3419,unknown,20,jun,324,5,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8972,39,1104,cellular,20,nov,333,2,105,2,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
8973,29,57,telephone,21,jul,342,9,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8974,65,343,telephone,5,feb,159,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8975,26,-326,unknown,19,may,128,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8976,44,0,cellular,31,jul,209,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8977,27,3104,unknown,28,may,160,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
8978,35,648,cellular,30,jul,674,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8979,36,10041,cellular,20,nov,91,2,184,1,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
8980,36,-508,cellular,17,apr,832,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
8981,24,327,unknown,28,may,333,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8982,33,1150,telephone,12,may,109,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
8983,53,1074,unknown,15,may,523,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
8984,45,27,cellular,31,jul,43,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
8985,37,3720,cellular,28,jan,561,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
8986,60,92,unknown,6,jun,70,3,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8987,30,7845,unknown,3,jun,59,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
8988,37,157,unknown,30,may,833,8,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8989,34,428,cellular,7,apr,221,2,267,3,no,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
8990,28,0,cellular,15,may,6,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8991,44,54,cellular,19,aug,199,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
8992,34,13,cellular,21,jul,47,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8993,70,3230,cellular,24,nov,112,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8994,38,1637,cellular,5,aug,231,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8995,32,6981,cellular,2,jun,154,1,194,3,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
8996,39,1,unknown,29,may,102,1,-1,0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
8997,38,631,cellular,25,aug,343,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
8998,36,7296,cellular,18,aug,108,6,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8999,32,3014,cellular,7,may,291,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
9000,34,920,cellular,29,oct,250,1,342,5,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9001,49,735,unknown,13,may,50,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9002,45,1300,cellular,30,jul,135,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9003,24,541,unknown,5,jun,622,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9004,47,0,cellular,19,aug,213,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9005,36,1257,cellular,8,feb,108,9,101,1,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
9006,25,4522,cellular,18,may,177,4,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9007,30,585,cellular,2,feb,7,6,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9008,29,150,cellular,5,may,165,1,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
9009,27,202,telephone,8,jul,212,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9010,57,2137,telephone,8,jul,132,7,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9011,38,2674,unknown,19,jun,163,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9012,43,625,unknown,30,sep,175,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9013,35,73,unknown,28,may,79,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
9014,38,2656,cellular,8,jul,230,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9015,71,3,cellular,13,aug,1175,3,189,1,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9016,36,0,cellular,15,jul,794,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9017,40,95,unknown,20,jun,61,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
9018,50,106,cellular,12,aug,460,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9019,31,477,cellular,21,nov,77,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9020,33,1529,telephone,18,nov,41,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9021,57,28,cellular,8,may,163,1,358,1,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
9022,32,1743,cellular,1,apr,1156,1,261,3,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9023,52,924,cellular,21,aug,93,4,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9024,30,457,cellular,27,apr,90,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9025,40,0,cellular,3,feb,561,1,201,1,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9026,50,736,unknown,14,may,74,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9027,32,0,cellular,29,aug,183,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9028,36,787,unknown,17,jun,92,1,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9029,60,-396,cellular,11,may,443,1,350,1,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9030,48,1573,cellular,5,aug,165,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9031,72,0,cellular,29,dec,215,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9032,46,524,telephone,5,may,15,7,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9033,45,1558,cellular,6,may,179,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9034,50,159,unknown,7,may,216,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9035,29,53,cellular,31,jul,27,17,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
9036,40,838,unknown,12,may,619,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
9037,49,3144,cellular,31,jul,349,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
9038,42,737,unknown,14,may,762,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9039,43,4056,cellular,4,may,13,6,89,2,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9040,36,162,cellular,20,apr,340,2,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
9041,37,0,unknown,6,may,76,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
9042,59,217,unknown,26,may,574,3,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9043,75,3324,cellular,2,feb,149,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9044,53,2895,unknown,29,may,74,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9045,53,0,cellular,14,jul,85,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9046,57,11254,cellular,30,jul,229,2,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9047,30,-280,cellular,17,apr,609,2,266,2,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
9048,44,808,unknown,2,jun,67,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9049,51,0,unknown,9,jun,166,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9050,30,246,cellular,18,nov,166,2,113,5,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9051,42,-972,unknown,29,may,146,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9052,48,750,cellular,5,feb,85,2,8,2,no,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9053,40,2430,cellular,24,aug,87,2,-1,0,no,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
9054,36,-179,cellular,17,jul,144,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9055,40,1412,cellular,31,jul,48,3,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9056,47,-1531,cellular,31,jul,156,8,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
9057,39,51,cellular,20,aug,140,2,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9058,41,88,cellular,11,may,105,1,336,2,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
9059,42,-209,cellular,11,aug,90,2,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9060,50,799,telephone,28,jan,63,1,-1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9061,58,4048,cellular,15,jul,270,5,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9062,70,1310,cellular,15,oct,634,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9063,29,573,unknown,16,jun,190,4,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
9064,56,6798,cellular,17,nov,250,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9065,32,1214,cellular,11,aug,104,2,-1,0,no,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9066,39,75,unknown,6,jun,26,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
9067,33,387,cellular,6,feb,17,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9068,47,2246,cellular,10,jul,330,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9069,39,3,unknown,1,jul,625,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9070,34,883,cellular,14,aug,163,3,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
9071,36,1503,cellular,19,nov,138,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9072,40,-322,unknown,6,may,144,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
9073,34,1301,cellular,2,feb,56,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9074,54,950,unknown,15,may,285,2,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9075,36,2326,cellular,20,nov,7,5,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
9076,34,-78,unknown,9,may,198,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9077,50,2405,cellular,6,may,114,1,287,8,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9078,48,113,cellular,22,jul,38,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
9079,35,4564,cellular,18,aug,45,6,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9080,33,387,cellular,7,apr,327,2,138,2,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9081,42,1865,unknown,15,may,164,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9082,31,4105,cellular,30,apr,264,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
9083,54,258,telephone,25,may,86,1,88,1,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9084,55,19,unknown,16,may,56,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9085,30,3773,cellular,9,feb,75,4,258,1,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
9086,30,1808,cellular,18,may,83,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9087,59,1304,unknown,18,jun,220,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9088,50,3702,cellular,16,oct,109,5,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9089,59,163,cellular,24,jul,464,1,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9090,27,-151,cellular,8,jul,283,2,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9091,25,1602,cellular,26,may,154,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
9092,37,1314,cellular,22,may,74,1,14,9,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9093,36,84,unknown,20,may,67,1,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9094,56,1906,unknown,19,jun,45,9,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9095,52,291,cellular,21,aug,150,3,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
9096,36,223,cellular,11,may,80,1,-1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
9097,30,207,unknown,23,may,72,2,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9098,31,518,cellular,18,may,399,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
9099,55,241,unknown,20,jun,14,6,-1,0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9100,28,-126,cellular,8,jul,360,4,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9101,44,421,cellular,5,aug,307,1,-1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9102,28,38,unknown,23,may,31,1,-1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
9103,25,800,unknown,13,may,151,4,-1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
9104,39,32,unknown,20,jun,8,10,-1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
